5,0.250000,0.080000
7,0.310000,0.040000
10,0.440000,0.100000
13,0.640000,0.050000
15,0.690000,0.080000
17,0.790000,0.100000
20,0.830000,0.050000
25,0.930000,0.020000
27,0.950000,0.050000
30,0.940000,0.080000
33,0.990000,0.080000
35,0.990000,0.070000
37,0.990000,0.120000
40,0.990000,0.050000
