15043.500000,71.000000
14336.000000,59.000000
13362.500000,32.000000
13513.000000,27.000000
13008.750000,21.000000
13780.500000,34.000000
14364.750000,65.000000
13840.750000,36.000000
14206.250000,58.000000
14134.000000,53.000000
14651.000000,70.000000
13931.000000,44.000000
13783.500000,48.000000
13616.750000,44.000000
12834.500000,30.000000
14213.000000,59.000000
14227.750000,53.000000
13509.500000,41.000000
13711.000000,50.000000
14253.250000,59.000000
13614.250000,60.000000
13779.000000,51.000000
14608.250000,50.000000
14023.500000,56.000000
15619.500000,69.000000
12912.000000,21.000000
13553.000000,25.000000
14317.250000,54.000000
13700.500000,45.000000
14620.500000,61.000000
13287.750000,41.000000
14387.750000,65.000000
14299.750000,48.000000
14698.500000,61.000000
14868.000000,62.000000
14469.750000,57.000000
13864.000000,55.000000
14360.500000,49.000000
14176.000000,50.000000
14771.000000,69.000000
14537.250000,59.000000
13935.750000,48.000000
14775.250000,73.000000
14125.500000,59.000000
14304.500000,50.000000
14035.000000,51.000000
13719.750000,26.000000
14584.250000,45.000000
14033.500000,44.000000
14956.250000,64.000000
14007.000000,49.000000
13352.250000,42.000000
13636.500000,38.000000
13451.500000,32.000000
15459.500000,80.000000
13589.000000,44.000000
14307.250000,48.000000
13641.500000,55.000000
13727.500000,51.000000
13891.500000,48.000000
13903.250000,43.000000
13979.000000,53.000000
14539.250000,63.000000
14566.750000,58.000000
14494.000000,45.000000
13358.500000,43.000000
14314.500000,66.000000
14904.250000,61.000000
14163.250000,56.000000
14518.000000,66.000000
14671.750000,69.000000
14973.250000,67.000000
13971.750000,46.000000
13544.000000,52.000000
13757.250000,36.000000
13585.500000,37.000000
13102.000000,25.000000
13381.750000,30.000000
14497.250000,55.000000
13307.250000,37.000000
13530.750000,49.000000
13960.500000,58.000000
13227.500000,44.000000
14875.750000,67.000000
14220.000000,51.000000
13012.500000,37.000000
14339.750000,48.000000
14574.500000,58.000000
13867.250000,43.000000
13600.750000,36.000000
14398.750000,64.000000
13764.000000,48.000000
14135.500000,53.000000
14387.250000,46.000000
14138.250000,43.000000
14386.000000,64.000000
13627.250000,37.000000
14326.000000,49.000000
14516.000000,60.000000
15279.500000,76.000000
13803.250000,38.000000
13715.250000,60.000000
14822.500000,71.000000
14878.750000,64.000000
14773.000000,68.000000
13871.250000,46.000000
13848.500000,50.000000
13448.750000,39.000000
14989.250000,77.000000
13987.250000,39.000000
14840.000000,62.000000
13960.750000,35.000000
13548.750000,39.000000
14260.500000,48.000000
13399.500000,38.000000
13253.500000,28.000000
14639.500000,51.000000
14397.500000,73.000000
14782.750000,60.000000
12780.500000,21.000000
13325.750000,33.000000
12963.250000,30.000000
13860.250000,40.000000
14148.500000,58.000000
14508.000000,61.000000
14158.000000,34.000000
13753.250000,41.000000
14551.250000,47.000000
14342.250000,55.000000
14443.000000,52.000000
13597.750000,51.000000
14681.250000,58.000000
13534.500000,53.000000
14485.000000,67.000000
14421.500000,46.000000
14712.000000,62.000000
15055.250000,86.000000
13715.750000,36.000000
13740.750000,30.000000
13505.250000,43.000000
14517.750000,76.000000
15131.250000,67.000000
13576.250000,46.000000
12926.000000,28.000000
13694.500000,42.000000
13784.000000,45.000000
13584.000000,50.000000
13836.000000,35.000000
