0.302297,27.000000
0.299111,55.000000
0.307679,51.000000
0.307010,63.000000
0.301918,25.000000
0.299942,63.000000
0.298906,38.000000
0.301441,45.000000
0.303199,42.000000
0.299447,60.000000
0.302466,29.000000
0.298830,51.000000
0.300244,43.000000
0.299936,24.000000
0.302290,43.000000
0.301534,79.000000
0.304065,55.000000
0.305673,51.000000
0.302991,60.000000
0.303795,38.000000
0.300713,65.000000
0.300062,31.000000
0.298463,40.000000
0.302282,52.000000
0.302102,58.000000
0.298175,54.000000
0.309417,59.000000
0.300032,72.000000
0.306330,41.000000
0.303622,53.000000
0.302927,59.000000
0.300376,50.000000
0.305341,63.000000
0.304109,64.000000
0.302562,50.000000
0.302929,54.000000
0.299600,45.000000
0.299584,23.000000
0.302304,28.000000
0.301588,48.000000
0.303371,47.000000
0.300858,23.000000
0.302294,56.000000
0.306169,45.000000
0.302586,78.000000
0.298388,25.000000
0.304228,37.000000
0.301547,31.000000
0.302876,49.000000
0.301940,55.000000
0.300613,48.000000
0.297997,44.000000
0.301298,24.000000
0.300346,69.000000
0.303845,36.000000
0.302987,38.000000
0.302058,66.000000
0.304097,26.000000
0.300240,41.000000
0.302467,44.000000
0.300120,34.000000
0.300646,54.000000
0.298905,42.000000
0.302365,12.000000
0.300426,33.000000
0.305957,66.000000
0.303297,40.000000
0.299192,52.000000
0.308435,76.000000
0.301073,43.000000
0.300167,25.000000
0.302717,33.000000
0.303174,38.000000
0.301587,42.000000
0.300550,75.000000
0.303924,85.000000
0.304325,36.000000
0.294760,38.000000
0.303682,46.000000
0.309313,30.000000
0.303230,45.000000
0.301675,42.000000
0.298200,39.000000
0.302197,58.000000
0.308292,48.000000
0.303489,84.000000
0.305535,51.000000
0.300060,43.000000
0.302638,84.000000
0.305191,79.000000
0.307236,47.000000
0.300614,42.000000
0.307850,84.000000
0.305685,54.000000
0.303622,44.000000
0.300044,67.000000
0.296210,46.000000
0.303807,52.000000
0.303692,18.000000
0.306416,68.000000
0.305703,53.000000
0.298767,58.000000
0.303093,46.000000
0.306948,47.000000
0.308659,61.000000
0.303953,68.000000
0.301536,63.000000
0.305735,35.000000
0.302315,36.000000
0.307477,71.000000
0.303887,62.000000
0.304873,64.000000
0.299762,40.000000
0.300301,47.000000
0.302163,64.000000
0.303703,69.000000
0.305846,42.000000
0.304530,46.000000
0.305531,69.000000
